strain	virus	gisaid_epi_isl	genbank_accession	date	region	country	division	location	region_exposure	country_exposure	division_exposure	segment	length	host	age	sex	Nextstrain_clade	pango_lineage	GISAID_clade	originating_lab	submitting_lab	authors	url	title	paper_url	date_submitted	purpose_of_sequencing	missing_data	divergence	nonACGTN	rare_mutations	snp_clusters	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_snp_clusters	clock_deviation
Switzerland/GE-33132650/2021	ncov	EPI_ISL_981790	?	2021-02-01	Europe	Switzerland	Geneva		Europe	Switzerland	Geneva	genome	29822	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-02-12	?	119.0	23.0	0.0	6.0	0.0	good	good	good	good	-2.5147797260273954
Switzerland/GE-33136360/2021	ncov	EPI_ISL_981799	?	2021-02-01	Europe	Switzerland	Geneva		Europe	Switzerland	Geneva	genome	29819	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-02-12	?	177.0	24.0	0.0	7.0	0.0	good	good	good	good	-1.5147797260273954
Switzerland/GE-33158701/2021	ncov	EPI_ISL_981808	?	2021-02-03	Europe	Switzerland	Geneva		Europe	Switzerland	Geneva	genome	29854	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-02-12	?	0.0	23.0	0.0	6.0	0.0	good	good	good	good	-2.613090958904106
Switzerland/GE-33159483/2021	ncov	EPI_ISL_981810	?	2021-02-03	Europe	Switzerland	Geneva		Europe	Switzerland	Geneva	genome	29854	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-02-12	?	0.0	26.0	0.0	9.0	0.0	good	good	good	good	0.38690904109589397
Switzerland/GE-33166841/2021	ncov	EPI_ISL_981813	?	2021-01-27	Europe	Switzerland	Geneva		Europe	Switzerland	Geneva	genome	29868	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-02-12	?	0.0	24.0	0.0	7.0	0.0	good	good	good	good	-1.2690016438356118
Switzerland/GE-33194550/2021	ncov	EPI_ISL_1040297	?	2021-02-06	Europe	Switzerland	Geneva		Europe	Switzerland	Geneva	genome	29846	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-02-21	?	0.0	25.0	0.0	8.0	0.0	good	good	good	good	-0.7605578082191755
Switzerland/GE-33195626/2021	ncov	EPI_ISL_1040383	?	2021-02-06	Europe	Switzerland	Geneva		Europe	Switzerland	Geneva	genome	29829	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-02-21	?	111.0	24.0	0.0	7.0	0.0	good	good	good	good	-1.7605578082191755
Switzerland/GE-33222099/2021	ncov	EPI_ISL_1040192	?	2021-02-09	Europe	Switzerland	Geneva		Europe	Switzerland	Geneva	genome	29847	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-02-21	?	334.0	27.0	0.0	8.0	0.0	good	good	good	good	1.091975342465755
Switzerland/GE-33238378/2021	ncov	EPI_ISL_1040403	?	2021-02-10	Europe	Switzerland	Geneva		Europe	Switzerland	Geneva	genome	29852	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-02-21	?	0.0	26.0	0.0	9.0	0.0	good	good	good	good	0.042819726027399696
Switzerland/GE-33246186/2021	ncov	EPI_ISL_1040408	?	2021-02-11	Europe	Switzerland	Geneva		Europe	Switzerland	Geneva	genome	29826	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-02-21	?	0.0	24.0	0.0	7.0	0.0	good	good	good	good	-2.0063358904109556
Switzerland/GE-33254264/2021	ncov	EPI_ISL_1084767	?	2021-02-12	Europe	Switzerland	Geneva		Europe	Switzerland	Geneva	genome	29820	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-02-26	?	394.0	26.0	0.0	6.0	0.0	good	good	good	good	-0.05549150684931092
Switzerland/GE-33265170/2021	ncov	EPI_ISL_1084772	?	2021-02-13	Europe	Switzerland	Geneva		Europe	Switzerland	Geneva	genome	29820	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-02-26	?	276.0	24.0	0.0	7.0	0.0	good	good	good	good	-2.1046471232876662
Switzerland/GE-33266064/2021	ncov	EPI_ISL_1084980	?	2021-02-13	Europe	Switzerland	Geneva		Europe	Switzerland	Geneva	genome	29825	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-02-26	?	160.0	24.0	0.0	7.0	0.0	good	good	good	good	-2.1046471232876662
Switzerland/GE-33266767/2021	ncov	EPI_ISL_1084982	?	2021-02-13	Europe	Switzerland	Geneva		Europe	Switzerland	Geneva	genome	29853	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-02-26	?	0.0	25.0	0.0	8.0	0.0	good	good	good	good	-1.1046471232876662
Switzerland/GE-33268014/2021	ncov	EPI_ISL_1084985	?	2021-02-13	Europe	Switzerland	Geneva		Europe	Switzerland	Geneva	genome	29845	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-02-26	?	55.0	24.0	0.0	7.0	0.0	good	good	good	good	-2.1046471232876662
Switzerland/GE-33268016/2021	ncov	EPI_ISL_1084771	?	2021-02-13	Europe	Switzerland	Geneva		Europe	Switzerland	Geneva	genome	29817	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-02-26	?	328.0	26.0	0.0	9.0	0.0	good	good	good	good	-0.10464712328766623
Switzerland/GE-33310117/2021	ncov	EPI_ISL_1084937	?	2021-02-18	Europe	Switzerland	Geneva		Europe	Switzerland	Geneva	genome	29817	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-02-26	?	181.0	25.0	0.0	8.0	0.0	good	good	good	good	-1.3504252054794499
Switzerland/GE-33372160/2021	ncov	EPI_ISL_1166829	?	2021-02-24	Europe	Switzerland	Geneva		Europe	Switzerland	Geneva	genome	29807	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-03-05	?	169.0	24.0	0.0	9.0	0.0	good	good	good	good	-2.6453589041095853
Switzerland/GE-ETHZ-490403/2021	ncov	EPI_ISL_1130081	?	2021-02-05	Europe	Switzerland	Geneva		Europe	Switzerland	Geneva	genome	29819	Human	?	?	20H/501Y.V2	B.1.351	GH	Viollier AG	Department of Biosystems Science and Engineering, ETH Zürich	Christian Beisel et al	https://www.gisaid.org	?	?	2021-03-03	?	0.0	25.0	0.0	10.0	0.0	good	good	mediocre	good	-0.7114021917808202
Switzerland/GE-ETHZ-500787/2021	ncov	EPI_ISL_1118993	?	2021-02-17	Europe	Switzerland	Geneva		Europe	Switzerland	Geneva	genome	29818	Human	?	?	20H/501Y.V2	B.1.351	GH	Viollier AG	Department of Biosystems Science and Engineering, ETH Zürich	Christian Beisel et al	https://www.gisaid.org	?	?	2021-03-02	?	465.0	24.0	0.0	11.0	0.0	good	good	mediocre	good	-2.301269589041091
Switzerland/GEN2674/2021	ncov	EPI_ISL_1007603	?	2021-01-14	Europe	Switzerland	Vaud		Europe	Switzerland	Vaud	genome	29818	Human	67	Male	20H/501Y.V2	B.1.351	GH	CHUV	Laboratory of genomics and metagenomics, Institute of Microbiology, University Hospital Centre and University of Lausanne, Switzerland	Trestan Pillonel et al	https://www.gisaid.org	?	?	2021-02-16	?	67.0	24.0	0.0	6.0	0.0	good	good	good	good	-0.6299786301369821
Switzerland/GEN2734/2021	ncov	EPI_ISL_1007636	?	2021-01-24	Europe	Switzerland	Vaud		Europe	Switzerland	Vaud	genome	29818	Human	62	Female	20H/501Y.V2	B.1.351	GH	UNISANTE	Laboratory of genomics and metagenomics, Institute of Microbiology, University Hospital Centre and University of Lausanne, Switzerland	Trestan Pillonel et al	https://www.gisaid.org	?	?	2021-02-16	?	67.0	23.0	0.0	4.0	0.0	good	good	good	good	-2.121534794520546
Switzerland/JU-ETHZ-500291/2021	ncov	EPI_ISL_1119409	?	2021-02-16	Europe	Switzerland	Jura		Europe	Switzerland	Jura	genome	29837	Human	?	?	20H/501Y.V2	B.1.351	GH	Viollier AG	Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	https://www.gisaid.org	?	?	2021-03-02	?	197.0	30.0	0.0	13.0	0.0	good	good	mediocre	good	3.7478860273972643
Switzerland/NE-ETHZ-431070/2020	ncov	EPI_ISL_899175	?	2020-12-29	Europe	Switzerland	Neuchâtel		Europe	Switzerland	Neuchâtel	genome	29826	Human	?	?	20H/501Y.V2	B.1.351	GH	Viollier AG	Department of Biosystems Science and Engineering, ETH Zürich	Christian Beisel et al	https://www.gisaid.org	?	?	2021-01-29	?	0.0	29.0	0.0	12.0	0.0	good	good	mediocre	good	5.156511232876717
Switzerland/NE-ETHZ-481350/2021	ncov	EPI_ISL_1059336	?	2021-01-04	Europe	Switzerland	Neuchâtel		Europe	Switzerland	Neuchâtel	genome	29802	Human	?	?	20H/501Y.V2	B.1.351	GH	Viollier AG	Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	https://www.gisaid.org	?	?	2021-02-23	?	437.0	29.0	0.0	10.0	0.0	good	good	mediocre	good	4.861577534246578
Switzerland/SG-32956007/2021	ncov	EPI_ISL_897605	?	2021-01-11	Europe	Switzerland	Sankt Gallen		Europe	Switzerland	Sankt Gallen	genome	29809	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-01-29	?	374.0	21.0	0.0	3.0	0.0	good	good	good	good	-3.482511780821916
Switzerland/SO-ETHZ-490554/2021	ncov	EPI_ISL_1130351	?	2021-02-07	Europe	Switzerland	Solothurn		Europe	Switzerland	Solothurn	genome	29814	Human	?	?	20H/501Y.V2	B.1.351	GH	Viollier AG	Department of Biosystems Science and Engineering, ETH Zürich	Christian Beisel et al	https://www.gisaid.org	?	?	2021-03-03	?	0.0	24.0	0.0	9.0	0.0	good	good	good	good	-1.8097134246575308
Switzerland/SO-ETHZ-490558/2021	ncov	EPI_ISL_1130322	?	2021-02-07	Europe	Switzerland	Solothurn		Europe	Switzerland	Solothurn	genome	29820	Human	?	?	20H/501Y.V2	B.1.351	GH	Viollier AG	Department of Biosystems Science and Engineering, ETH Zürich	Christian Beisel et al	https://www.gisaid.org	?	?	2021-03-03	?	0.0	24.0	0.0	8.0	0.0	good	good	good	good	-1.8097134246575308
Switzerland/SO-ETHZ-500620/2021	ncov	EPI_ISL_1119407	?	2021-02-12	Europe	Switzerland	Solothurn		Europe	Switzerland	Solothurn	genome	29819	Human	?	?	20H/501Y.V2	B.1.351	GH	Viollier AG	Department of Biosystems Science and Engineering, ETH Zürich	Christian Beisel et al	https://www.gisaid.org	?	?	2021-03-02	?	0.0	27.0	0.0	9.0	0.0	good	good	good	good	0.9445084931506891
Switzerland/SZ-ETHZ-410256/2020	ncov	EPI_ISL_737488	?	2020-12-14	Europe	Switzerland	Schwyz		Europe	Switzerland	Schwyz	genome	29830	Human	?	?	20H/501Y.V2	B.1.351	GH	Viollier AG	Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	https://www.gisaid.org	?	?	2020-12-27	?	631.0	22.0	6.0	7.0	0.0	good	mediocre	good	good	-1.1061545205479426
Switzerland/SZ-ETHZ-500792/2021	ncov	EPI_ISL_1119410	?	2021-02-17	Europe	Switzerland	Schwyz		Europe	Switzerland	Schwyz	genome	29818	Human	?	?	20H/501Y.V2	B.1.351	GH	Viollier AG	Department of Biosystems Science and Engineering, ETH Zürich	Christian Beisel et al	https://www.gisaid.org	?	?	2021-03-02	?	0.0	24.0	0.0	5.0	0.0	good	good	good	good	-2.301269589041091
Switzerland/VD-33245055/2021	ncov	EPI_ISL_1040359	?	2021-02-11	Europe	Switzerland	Vaud		Europe	Switzerland	Vaud	genome	29824	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-02-21	?	165.0	25.0	0.0	5.0	0.0	good	good	good	good	-1.0063358904109556
Switzerland/VD-33331842/2021	ncov	EPI_ISL_1166670	?	2021-02-18	Europe	Switzerland	Vaud		Europe	Switzerland	Vaud	genome	29805	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-03-05	?	180.0	28.0	0.0	11.0	0.0	good	good	mediocre	good	1.6495747945205501
Switzerland/VD-ETHZ-500534/2021	ncov	EPI_ISL_1119408	?	2021-02-12	Europe	Switzerland	Vaud		Europe	Switzerland	Vaud	genome	29818	Human	?	?	20H/501Y.V2	B.1.351	GH	Viollier AG	Department of Biosystems Science and Engineering, ETH Zürich	Christian Beisel et al	https://www.gisaid.org	?	?	2021-03-02	?	0.0	23.0	0.0	7.0	0.0	good	good	good	good	-3.055491506849311
Switzerland/VD-ETHZ-510467/2021	ncov	EPI_ISL_1195120	?	2021-02-23	Europe	Switzerland	Vaud		Europe	Switzerland	Vaud	genome	29833	Human	?	?	20H/501Y.V2	B.1.351	GH	Viollier AG	Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	https://www.gisaid.org	?	?	2021-03-09	?	501.0	26.0	0.0	8.0	0.0	good	good	good	good	-0.59620328767123
Switzerland/VS-33063351/2021	ncov	EPI_ISL_953750	?	2021-01-20	Europe	Switzerland	Valais		Europe	Switzerland	Valais	genome	29861	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-02-08	?	0.0	25.0	0.0	4.0	0.0	good	good	good	good	0.07508767123287896
Switzerland/VS-33378319/2021	ncov	EPI_ISL_1166838	?	2021-02-23	Europe	Switzerland	Valais		Europe	Switzerland	Valais	genome	29804	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-03-05	?	183.0	24.0	0.0	5.0	0.0	good	good	good	good	-2.59620328767123
Switzerland/ZH-ETHZ-461071/2021	ncov	EPI_ISL_1001864	?	2021-01-18	Europe	Switzerland	Zürich		Europe	Switzerland	Zürich	genome	29818	Human	?	?	20H/501Y.V2	B.1.351	GH	Viollier AG	Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	https://www.gisaid.org	?	?	2021-02-15	?	169.0	23.0	0.0	7.0	0.0	good	good	good	good	-1.8266010958904069
Switzerland/ZH-ETHZ-461453/2021	ncov	EPI_ISL_1059377	?	2021-01-19	Europe	Switzerland	Zürich		Europe	Switzerland	Zürich	genome	29804	Human	?	?	20H/501Y.V2	B.1.351	GH	Viollier AG	Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	https://www.gisaid.org	?	?	2021-02-23	?	137.0	26.0	0.0	8.0	0.0	good	good	good	good	1.1242432876712343
Switzerland/un-32955239/2021	ncov	EPI_ISL_897714	?	2021-01-13	Europe	Switzerland	Switzerland		Europe	Switzerland	Switzerland	genome	29807	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-01-29	?	0.0	23.0	0.0	7.0	0.0	good	good	good	good	-1.5808230136986268
Switzerland/un-32955355/2021	ncov	EPI_ISL_897604	?	2021-01-14	Europe	Switzerland	Switzerland		Europe	Switzerland	Switzerland	genome	29807	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-01-29	?	375.0	24.0	0.0	7.0	0.0	good	good	good	good	-0.6299786301369821
Switzerland/un-33032156/2021	ncov	EPI_ISL_953671	?	2021-01-18	Europe	Switzerland	Switzerland		Europe	Switzerland	Switzerland	genome	29819	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-02-08	?	274.0	23.0	0.0	4.0	0.0	good	good	good	good	-1.8266010958904069
Switzerland/un-33123067/2021	ncov	EPI_ISL_981828	?	2021-01-30	Europe	Switzerland	Switzerland		Europe	Switzerland	Switzerland	genome	29826	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-02-12	?	164.0	24.0	0.0	7.0	0.0	good	good	good	good	-1.4164684931506812
Switzerland/un-33220623/2021	ncov	EPI_ISL_1040184	?	2021-02-09	Europe	Switzerland	Switzerland		Europe	Switzerland	Switzerland	genome	29814	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-02-21	?	521.0	25.0	0.0	8.0	0.0	good	good	good	good	-0.908024657534245
Switzerland/un-33356472/2021	ncov	EPI_ISL_1166782	?	2021-02-23	Europe	Switzerland	Switzerland		Europe	Switzerland	Switzerland	genome	29805	Human	?	?	20H/501Y.V2	B.1.351	GH	University Hospitals of Geneva, Laboratory of Virology	HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	https://www.gisaid.org	?	?	2021-03-05	?	150.0	24.0	0.0	9.0	0.0	good	good	good	good	-2.59620328767123
Switzerland/un-ETHZ-410279/2020	ncov	EPI_ISL_737642	?	2020-12-15	Europe	Switzerland	Switzerland		Europe	Switzerland	Switzerland	genome	29844	Human	?	?	20H/501Y.V2	B.1.351	GH	Viollier AG	Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	https://www.gisaid.org	?	?	2020-12-27	?	170.0	24.0	1.0	7.0	0.0	good	good	good	good	0.8446898630137021
Switzerland/un-UHB-001-31-186398/2020	ncov	EPI_ISL_896114	?	2020-12-28	Europe	Switzerland	Switzerland		Europe	Switzerland	Switzerland	genome	29794	Human	?	Male	20H/501Y.V2	B.1.351	GH	Viollier AG	University Hospital Basel, Clinical Bacteriology	Tim Roloff et al	https://www.gisaid.org	?	?	2021-01-29	?	187.0	25.0	0.0	8.0	0.0	good	good	good	good	1.2056668493150724
Thailand/CU-SI2105809-NT/2021	ncov	EPI_ISL_981004	?	2021-02-03	Asia	Thailand	Thailand		Africa	Tanzania	Arusha	genome	29760	Human	41	Male	20H/501Y.V2	B.1.351	G	Thai Red Cross Emerging Infectious Diseases Health Science Centre, Chulalongkorn Hospital, Faculty of Medicine, Chulalongkorn University	Thai Red Cross Emerging Infectious Diseases Center and Faculty of Medicine, Chulalongkorn University	Rome Buathong et al	https://www.gisaid.org	?	?	2021-02-12	?	2634.0	17.0	0.0	4.0	0.0	mediocre	good	good	good	-8.613090958904106
Thailand/CU-SI2107327-NT/2021	ncov	EPI_ISL_1007658	?	2021-02-12	Asia	Thailand	Thailand		Africa	Tanzania	Tanzania	genome	29813	Human	66	Female	20H/501Y.V2	B.1.351	GH	Thai Red Cross Emerging Infectious Diseases Health Science Centre, Chulalongkorn Hospital, Faculty of Medicine, Chulalongkorn University	Thai Red Cross Emerging Infectious Diseases Center and Faculty of Medicine, Chulalongkorn University	Rome Buathong et al	https://www.gisaid.org	?	?	2021-02-16	?	342.0	23.0	0.0	4.0	0.0	good	good	good	good	-3.055491506849311
Thailand/CU-SI2107331-NT/2021	ncov	EPI_ISL_1007659	?	2021-02-12	Asia	Thailand	Thailand		Africa	Tanzania	Tanzania	genome	29850	Human	60	Female	20H/501Y.V2	B.1.351	GH	Thai Red Cross Emerging Infectious Diseases Health Science Centre, Chulalongkorn Hospital, Faculty of Medicine, Chulalongkorn University	Thai Red Cross Emerging Infectious Diseases Center and Faculty of Medicine, Chulalongkorn University	Rome Buathong et al	https://www.gisaid.org	?	?	2021-02-16	?	0.0	23.0	0.0	4.0	0.0	good	good	good	good	-3.055491506849311
Turkey/HSGM-1574/2021	ncov	EPI_ISL_939627	?	2021-01-22	Europe	Turkey	Turkey		Europe	Turkey	Turkey	genome	29888	Human	?	Female	20H/501Y.V2	B.1.351	GH	Ministry of Health Turkey	Ministry of Health Turkey	Fatma Bayrakdar et al	https://www.gisaid.org	?	?	2021-02-05	?	80.0	25.0	0.0	8.0	0.0	good	good	good	good	-0.02322356164383166
Turkey/HSGM-1633/2021	ncov	EPI_ISL_1008644	?	2021-01-22	Europe	Turkey	Turkey		Europe	Turkey	Turkey	genome	29836	Human	?	?	20H/501Y.V2	B.1.351	GH	Ministry of Health Turkey	Ministry of Health Turkey	Fatma Bayrakdar et al	https://www.gisaid.org	?	?	2021-02-16	?	3.0	21.0	0.0	4.0	0.0	good	good	good	good	-4.023223561643832
Turkey/HSGM-1883/2021	ncov	EPI_ISL_1020479	?	2021-01-26	Europe	Turkey	Turkey		Europe	Turkey	Turkey	genome	29826	Human	?	?	20H/501Y.V2	B.1.351	GH	Ministry of Health Turkey	Ministry of Health Turkey	Fatma Bayrakdar et al	https://www.gisaid.org	?	?	2021-02-18	?	0.0	25.0	0.0	9.0	0.0	good	good	good	good	-0.21984602739725645
Turkey/HSGM-1888/2021	ncov	EPI_ISL_1020480	?	2021-01-26	Europe	Turkey	Turkey		Europe	Turkey	Turkey	genome	29836	Human	?	?	20H/501Y.V2	B.1.351	GH	Ministry of Health Turkey	Ministry of Health Turkey	Fatma Bayrakdar et al	https://www.gisaid.org	?	?	2021-02-18	?	3.0	25.0	0.0	7.0	0.0	good	good	good	good	-0.21984602739725645
Turkey/HSGM-1889/2021	ncov	EPI_ISL_1020481	?	2021-01-26	Europe	Turkey	Turkey		Europe	Turkey	Turkey	genome	29836	Human	?	?	20H/501Y.V2	B.1.351	GH	Ministry of Health Turkey	Ministry of Health Turkey	Fatma Bayrakdar et al	https://www.gisaid.org	?	?	2021-02-18	?	0.0	25.0	0.0	9.0	0.0	good	good	good	good	-0.21984602739725645
Turkey/HSGM-1910/2021	ncov	EPI_ISL_1020475	?	2021-01-26	Europe	Turkey	Turkey		Europe	Turkey	Turkey	genome	29878	Human	?	?	20H/501Y.V2	B.1.351	O	Ministry of Health Turkey	Ministry of Health Turkey	Fatma Bayrakdar et al	https://www.gisaid.org	?	?	2021-02-18	?	27.0	25.0	0.0	9.0	0.0	good	good	good	good	-0.21984602739725645
Turkey/HSGM-2217/2021	ncov	EPI_ISL_1082432	?	2021-01-28	Europe	Turkey	Turkey		Europe	Turkey	Turkey	genome	29836	Human	?	?	20H/501Y.V2	B.1.351	GH	Ministry of Health Turkey	Ministry of Health Turkey	Fatma Bayrakdar et al	https://www.gisaid.org	?	?	2021-02-26	?	1.0	25.0	0.0	9.0	0.0	good	good	good	good	-0.3181572602739706
Turkey/HSGM-2310/2021	ncov	EPI_ISL_1063971	?	2021-01-28	Europe	Turkey	Turkey		Europe	Turkey	Turkey	genome	29868	Human	?	?	20H/501Y.V2	B.1.351	GH	Ministry of Health Turkey	Ministry of Health Turkey	Fatma Bayrakdar et al	https://www.gisaid.org	?	?	2021-02-24	?	147.0	22.0	0.0	7.0	0.0	good	good	good	good	-3.3181572602739706
Turkey/HSGM-2398/2021	ncov	EPI_ISL_935102	?	2021-01-30	Europe	Turkey	Turkey		Europe	Turkey	Turkey	genome	29879	Human	?	?	20H/501Y.V2	B.1.351	G	Ministry of Health Turkey	Ministry of Health Turkey	Fatma Bayrakdar et al	https://www.gisaid.org	?	?	2021-02-04	?	114.0	27.0	0.0	12.0	0.0	good	good	mediocre	good	1.5835315068493188
Turkey/HSGM-2399/2021	ncov	EPI_ISL_1034259	?	2021-01-29	Europe	Turkey	Turkey		Europe	Turkey	Turkey	genome	29824	Human	?	?	20H/501Y.V2	B.1.351	O	Ministry of Health Turkey	Ministry of Health Turkey	Fatma Bayrakdar et al	https://www.gisaid.org	?	?	2021-02-19	?	26.0	28.0	0.0	15.0	0.0	good	good	mediocre	good	2.632687123287674
Turkey/HSGM-2448/2021	ncov	EPI_ISL_1020482	?	2021-01-29	Europe	Turkey	Turkey		Europe	Turkey	Turkey	genome	29836	Human	?	?	20H/501Y.V2	B.1.351	GH	Ministry of Health Turkey	Ministry of Health Turkey	Fatma Bayrakdar et al	https://www.gisaid.org	?	?	2021-02-18	?	0.0	28.0	0.0	11.0	0.0	good	good	mediocre	good	2.632687123287674
Turkey/HSGM-2450/2021	ncov	EPI_ISL_1020483	?	2021-01-29	Europe	Turkey	Turkey		Europe	Turkey	Turkey	genome	29836	Human	?	?	20H/501Y.V2	B.1.351	GH	Ministry of Health Turkey	Ministry of Health Turkey	Fatma Bayrakdar et al	https://www.gisaid.org	?	?	2021-02-18	?	0.0	25.0	0.0	12.0	0.0	good	good	mediocre	good	-0.36731287671232593
